customer_id,segment,first_purchase_date,last_purchase_date,signup_channel,region,age_band
101703,Regular,2023-02-11,2024-03-29,App,East,55+
101704,Regular,2023-02-03,2024-10-23,App,South,35-44
101705,Bargain,2023-05-10,2024-09-28,Web,North,18-24
101706,Value,2023-01-21,2024-02-03,App,South,35-44
101707,Regular,2023-01-11,2024-12-30,Web,West,25-34
101708,Bargain,2023-01-15,2024-06-15,Web,South,18-24
101709,Regular,2023-03-08,2024-09-27,App,East,25-34
101710,Regular,2023-05-13,2023-12-04,App,East,25-34
101711,Regular,2023-02-28,2024-10-18,App,North,25-34
101712,Bargain,2023-02-10,2023-08-08,Web,West,25-34
101713,Bargain,2023-01-23,2024-11-02,App,South,45-54
101714,Regular,2023-02-15,2024-12-25,Web,North,35-44
101715,Regular,2023-01-04,2024-09-29,App,South,35-44
101716,Regular,2023-02-25,2024-12-30,Web,South,35-44
101717,Regular,2023-02-05,2024-12-08,Store,South,55+
101718,Regular,2023-02-14,2024-12-22,Store,South,25-34
101719,Bargain,2023-01-15,2024-10-14,Web,North,25-34
101720,Value,2023-01-23,2024-12-23,App,North,18-24
101721,Regular,2023-03-08,2024-09-23,Web,North,55+
101722,Regular,2023-03-05,2024-10-16,App,South,18-24
101723,Regular,2023-01-11,2024-08-05,App,South,45-54
101724,Regular,2023-04-21,2024-12-15,App,North,35-44
101725,Value,2023-01-03,2024-12-25,App,North,18-24
101726,Regular,2023-01-04,2024-03-11,App,West,25-34
101727,Bargain,2023-03-19,2023-11-19,Web,East,25-34
101728,Value,2023-01-23,2024-12-09,App,West,25-34
101729,Regular,2023-01-06,2024-12-23,Store,North,35-44
101730,Bargain,2023-01-15,2024-09-29,App,North,35-44
101731,Value,2023-01-15,2024-12-21,App,South,45-54
101732,Regular,2023-01-13,2024-12-01,App,South,35-44
101733,Regular,2023-02-26,2024-11-17,Web,East,35-44
101734,Bargain,2023-02-26,2023-07-11,Web,South,18-24
101735,Regular,2023-05-13,2024-12-05,Web,East,35-44
101736,Bargain,2023-05-22,2023-11-12,App,West,35-44
101737,Regular,2023-02-03,2024-12-05,Web,North,45-54
101738,Regular,2023-01-22,2024-12-28,Web,East,35-44
101739,Regular,2023-01-12,2024-11-30,App,East,25-34
101740,Regular,2023-01-23,2024-11-18,App,West,55+
101741,Regular,2023-01-01,2024-11-27,App,South,55+
101742,Value,2023-01-12,2024-11-02,App,West,18-24
101743,Bargain,2023-02-15,2023-12-18,Web,North,25-34
101744,Regular,2023-01-25,2024-07-05,Web,North,18-24
101745,Regular,2023-04-24,2024-09-13,App,North,25-34
101746,Regular,2023-03-02,2024-08-12,Store,South,25-34
101747,Regular,2023-02-08,2024-11-02,Web,North,25-34
101748,Regular,2023-03-16,2024-09-22,App,South,35-44
101749,Regular,2023-01-06,2024-10-17,App,North,18-24
101750,Regular,2023-01-06,2023-12-13,Web,North,55+
101751,Regular,2023-01-03,2024-06-19,Web,North,55+
101752,Bargain,2023-01-22,2024-11-10,App,South,35-44
101753,Bargain,2023-02-11,2024-10-15,App,South,45-54
101754,Regular,2023-06-22,2024-12-12,Web,South,18-24
101755,Regular,2023-01-24,2024-05-09,App,South,45-54
101756,Value,2023-01-04,2024-12-21,Store,East,55+
101757,Bargain,2023-02-26,2024-08-16,App,West,35-44
101758,Bargain,2023-03-04,2024-10-30,Web,South,25-34
101759,Bargain,2023-02-22,2024-07-24,Web,West,35-44
101760,Regular,2023-01-11,2024-11-20,Web,North,25-34
101761,Value,2023-01-15,2024-12-08,App,West,25-34
101762,Regular,2023-02-05,2024-12-25,App,South,25-34
101763,Value,2023-01-24,2024-12-31,Web,West,55+
101764,Value,2023-02-10,2024-10-29,Web,West,35-44
101765,Value,2023-01-02,2024-12-16,App,East,45-54
101766,Bargain,2023-01-02,2024-02-18,App,West,25-34
101767,Value,2023-02-19,2024-12-27,Store,South,55+
101768,Value,2023-01-09,2024-12-05,Web,East,25-34
101769,Bargain,2023-01-03,2024-06-28,Web,South,25-34
101770,Regular,2023-01-19,2024-10-19,Web,South,18-24
101771,Regular,2023-01-30,2024-09-10,App,West,25-34
101772,Regular,2023-01-19,2024-11-27,App,North,45-54
101773,Bargain,2023-03-05,2024-11-30,Web,East,25-34
101774,Regular,2023-01-21,2024-10-25,App,North,45-54
101775,Regular,2023-06-14,2024-12-11,App,South,45-54
101776,Regular,2023-03-16,2024-10-29,Store,West,55+
101777,Regular,2023-02-26,2024-12-21,App,South,55+
101778,Regular,2023-05-24,2024-12-27,App,East,18-24
101779,Regular,2023-03-20,2024-12-22,App,West,35-44
101780,Value,2023-01-30,2024-12-08,Store,North,55+
101781,Regular,2023-01-18,2024-11-20,App,East,25-34
101782,Regular,2023-02-04,2024-11-27,Web,West,35-44
101783,Value,2023-01-07,2023-12-30,App,West,25-34
101784,Regular,2023-01-07,2024-09-03,App,West,25-34
101785,Bargain,2023-01-31,2024-07-11,Web,North,25-34
101786,Regular,2023-01-09,2024-12-20,Web,East,25-34
101787,Regular,2023-04-07,2024-11-10,Web,North,25-34
101788,Bargain,2023-02-03,2024-10-02,Web,East,18-24
101789,Value,2023-01-31,2024-12-10,App,East,25-34
101790,Regular,2023-01-28,2024-12-08,Web,South,25-34
101791,Regular,2023-01-12,2024-11-15,Web,North,18-24
101792,Regular,2023-02-13,2024-12-05,App,South,45-54
101793,Regular,2023-03-04,2024-11-29,App,North,18-24
101794,Bargain,2023-01-14,2024-12-24,Store,West,18-24
101795,Regular,2023-01-01,2024-10-15,App,East,18-24
101796,Regular,2023-01-01,2024-12-31,Web,East,35-44
101797,Regular,2023-02-05,2023-10-25,Web,West,25-34
101798,Regular,2023-01-08,2024-09-23,App,East,45-54
101799,Regular,2023-01-02,2023-11-14,App,West,45-54
101800,Regular,2023-01-05,2024-11-19,Web,West,55+
101801,Regular,2023-04-20,2024-07-22,Web,South,35-44
101802,Value,2023-01-21,2024-12-16,App,North,35-44
101803,Regular,2023-02-10,2024-12-11,Store,South,25-34
101804,Regular,2023-01-13,2024-12-30,App,South,45-54
101805,Regular,2023-03-10,2024-10-29,Store,North,18-24
101806,Value,2023-02-03,2024-12-18,Web,East,35-44
101807,Regular,2023-01-29,2024-11-21,App,North,25-34
101808,Regular,2023-01-01,2024-12-02,Web,East,25-34
101809,Value,2023-01-31,2024-11-06,App,North,45-54
101810,Regular,2023-02-25,2024-01-11,App,East,25-34
101811,Regular,2023-01-21,2023-09-27,Web,East,35-44
101812,Regular,2023-01-24,2024-04-09,Store,East,45-54
101813,Regular,2023-01-10,2024-05-10,App,South,18-24
101814,Bargain,2023-03-20,2024-12-11,Web,West,55+
101815,Regular,2023-01-27,2023-10-14,Web,South,25-34
101816,Regular,2023-03-15,2024-12-23,App,North,45-54
101817,Regular,2023-02-13,2024-08-25,Store,South,25-34
101818,Regular,2023-01-05,2024-10-17,Web,West,25-34
101819,Regular,2023-03-11,2024-10-24,App,East,25-34
101820,Bargain,2023-02-05,2024-12-10,Store,West,25-34
101821,Regular,2023-01-30,2024-10-21,App,East,35-44
101822,Regular,2023-01-18,2024-11-26,Store,South,45-54
101823,Regular,2023-03-17,2024-06-19,App,South,35-44
101824,Regular,2023-04-14,2024-10-02,App,East,35-44
101825,Value,2023-01-04,2024-12-11,Store,North,18-24
101826,Regular,2023-04-18,2024-11-25,App,East,35-44
101827,Regular,2023-02-24,2024-08-04,Web,South,55+
101828,Bargain,2023-04-07,2024-12-16,Web,South,18-24
101829,Regular,2023-02-02,2024-12-11,App,East,25-34
101830,Regular,2023-02-11,2024-11-20,App,South,18-24
101831,Bargain,2023-01-08,2024-06-16,App,East,35-44
101832,Regular,2023-01-18,2024-07-03,App,East,18-24
101833,Value,2023-01-02,2024-12-06,App,South,25-34
101834,Regular,2023-05-06,2024-11-17,App,West,55+
101835,Value,2023-01-08,2024-07-15,Web,West,35-44
101836,Value,2023-01-16,2024-09-26,Web,East,55+
101837,Regular,2023-02-11,2024-12-12,Store,West,25-34
101838,Regular,2023-02-26,2024-11-02,App,North,35-44
101839,Regular,2023-02-18,2024-11-29,App,North,45-54
101840,Value,2023-03-01,2024-12-10,App,North,35-44
101841,Regular,2023-01-25,2024-12-04,App,North,18-24
101842,Value,2023-01-05,2024-12-26,Web,West,25-34
101843,Bargain,2023-03-13,2024-04-18,App,East,35-44
101844,Value,2023-01-06,2024-12-11,Store,North,25-34
101845,Regular,2023-05-14,2024-07-12,App,North,25-34
101846,Regular,2023-03-04,2023-11-18,App,West,45-54
101847,Regular,2023-01-05,2024-12-15,Web,South,45-54
101848,Regular,2023-01-16,2024-08-20,App,North,25-34
101849,Regular,2023-03-22,2024-12-29,App,South,35-44
101850,Regular,2023-03-23,2024-12-25,Web,South,55+
101851,Bargain,2023-05-15,2024-11-24,App,South,35-44
101852,Regular,2023-02-06,2024-11-22,Store,East,45-54
101853,Regular,2023-04-03,2024-12-02,Web,North,25-34
101854,Bargain,2023-03-26,2024-05-22,Store,East,18-24
101855,Bargain,2023-03-01,2024-10-18,Web,West,25-34
101856,Regular,2023-01-12,2023-11-24,Web,West,35-44
101857,Regular,2023-03-11,2024-10-26,Web,South,25-34
101858,Regular,2023-02-28,2024-10-01,Web,East,25-34
101859,Regular,2023-01-05,2024-03-14,Web,South,25-34
101860,Regular,2023-04-12,2023-12-11,App,North,25-34
101861,Bargain,2023-02-08,2024-12-03,Store,East,18-24
101862,Bargain,2023-03-15,2024-07-18,App,South,35-44
101863,Regular,2023-01-10,2024-07-22,Web,East,18-24
101864,Regular,2023-03-03,2024-12-31,Store,North,18-24
101865,Bargain,2023-02-13,2024-11-20,App,North,35-44
101866,Bargain,2023-01-12,2024-11-22,Web,East,25-34
101867,Regular,2023-03-05,2024-05-16,App,North,25-34
101868,Regular,2023-02-15,2024-11-14,App,South,55+
101869,Bargain,2023-02-08,2024-09-08,Web,South,45-54
101870,Regular,2023-04-01,2024-10-28,App,West,35-44
101871,Regular,2023-01-03,2024-10-31,App,East,18-24
101872,Bargain,2023-01-08,2024-10-16,App,South,45-54
101873,Bargain,2023-01-17,2024-12-20,Store,South,18-24
101874,Bargain,2023-03-03,2024-05-17,App,South,55+
101875,Regular,2023-01-24,2024-09-28,Web,South,25-34
101876,Regular,2023-02-01,2024-10-30,App,West,18-24
101877,Regular,2023-01-08,2024-01-02,Web,North,25-34
101878,Regular,2023-04-03,2024-12-26,App,West,45-54
101879,Regular,2023-01-09,2024-09-08,App,North,18-24
101880,Regular,2023-03-06,2023-10-20,App,North,25-34
101881,Regular,2023-05-09,2024-12-17,App,West,35-44
101882,Regular,2023-01-11,2024-12-03,Store,East,25-34
101883,Regular,2023-01-23,2024-09-19,App,North,45-54
101884,Regular,2023-02-14,2024-12-02,Store,South,25-34
101885,Regular,2023-01-08,2024-09-17,App,North,55+
101886,Value,2023-01-22,2024-11-20,Web,North,35-44
101887,Value,2023-01-06,2024-04-06,App,South,18-24
101888,Bargain,2023-01-27,2023-08-31,Web,North,55+
101889,Regular,2023-02-20,2024-12-03,App,South,18-24
101890,Regular,2023-02-12,2024-12-22,Web,North,45-54
101891,Regular,2023-01-30,2024-11-09,Web,South,35-44
101892,Regular,2023-02-01,2024-07-22,App,South,35-44
101893,Value,2023-01-07,2024-12-10,App,North,35-44
101894,Regular,2023-02-01,2024-04-17,Web,West,25-34
101895,Value,2023-01-08,2024-09-26,App,South,25-34
101896,Regular,2023-01-08,2024-12-20,Web,West,35-44
101897,Regular,2023-02-09,2024-04-25,Web,West,25-34
101898,Value,2023-01-17,2024-12-13,Store,North,18-24
101899,Value,2023-01-20,2024-11-28,Web,South,25-34
101900,Regular,2023-03-25,2024-09-02,App,West,25-34
101901,Value,2023-02-19,2024-11-15,App,West,25-34
101902,Bargain,2023-02-16,2024-06-10,Web,West,35-44
101903,Value,2023-04-14,2024-10-14,App,South,25-34
101904,Regular,2023-02-01,2024-11-22,App,East,55+
101905,Regular,2023-02-03,2024-10-17,Web,South,35-44
101906,Regular,2023-01-10,2024-12-18,Web,North,25-34
101907,Value,2023-01-03,2024-12-21,Web,West,25-34
101908,Bargain,2023-03-07,2024-10-21,App,South,35-44
101909,Bargain,2023-01-28,2024-10-27,Web,South,25-34
101910,Value,2023-01-05,2024-11-15,Web,North,25-34
101911,Value,2023-01-08,2024-12-02,App,North,25-34
101912,Bargain,2023-02-07,2024-12-07,Web,North,18-24
101913,Regular,2023-01-07,2024-12-14,Store,South,25-34
101914,Value,2023-01-13,2024-12-30,Web,West,18-24
101915,Regular,2023-03-09,2024-12-17,App,South,45-54
101916,Regular,2023-02-01,2023-11-11,App,South,35-44
101917,Regular,2023-01-22,2024-12-30,App,North,55+
101918,Regular,2023-01-17,2024-01-06,Web,East,25-34
101919,Bargain,2023-01-02,2024-11-27,App,West,55+
101920,Regular,2023-01-01,2024-12-24,Web,South,18-24
101921,Regular,2023-01-10,2024-08-02,Web,West,18-24
101922,Regular,2023-01-09,2024-08-27,Web,East,35-44
101923,Regular,2023-01-16,2024-12-08,Web,South,35-44
101924,Regular,2023-03-13,2024-11-14,App,East,35-44
101925,Value,2023-01-19,2024-12-09,App,North,25-34
101926,Regular,2023-01-19,2024-02-18,App,West,25-34
101927,Regular,2023-02-15,2024-12-21,App,East,35-44
101928,Value,2023-01-03,2024-09-28,Web,East,35-44
101929,Regular,2023-03-07,2024-12-13,App,North,18-24
101930,Regular,2023-03-25,2024-08-03,Web,East,18-24
101931,Regular,2023-03-21,2024-12-29,App,East,55+
101932,Regular,2023-04-21,2024-12-03,Web,North,18-24
101933,Bargain,2023-01-02,2024-12-18,Web,East,35-44
101934,Regular,2023-03-25,2024-12-14,App,South,25-34
101935,Value,2023-02-21,2024-11-27,Web,East,25-34
101936,Regular,2023-01-01,2024-11-01,Web,West,25-34
101937,Regular,2023-01-08,2024-09-15,Web,East,35-44
101938,Regular,2023-02-03,2024-03-08,App,East,25-34
101939,Value,2023-01-19,2024-02-23,App,East,35-44
101940,Regular,2023-02-04,2024-10-10,App,West,45-54
101941,Regular,2023-02-19,2024-09-12,App,East,45-54
101942,Regular,2023-02-10,2024-12-25,App,North,18-24
101943,Value,2023-01-07,2024-12-20,Web,North,35-44
101944,Bargain,2023-01-07,2024-12-27,App,South,18-24
101945,Bargain,2023-01-27,2024-12-11,Web,South,35-44
101946,Regular,2023-01-16,2024-11-09,App,South,35-44
101947,Bargain,2023-03-05,2024-06-13,Web,East,25-34
101948,Value,2023-01-14,2024-11-22,Web,North,18-24
101949,Bargain,2023-01-21,2024-10-08,App,West,25-34
101950,Bargain,2023-01-04,2024-09-26,App,North,18-24
101951,Value,2023-01-01,2024-10-26,App,East,35-44
101952,Regular,2023-04-20,2024-07-13,Web,South,25-34
101953,Bargain,2023-02-01,2024-10-27,App,South,35-44
101954,Bargain,2023-05-03,2024-12-16,App,West,18-24
101955,Bargain,2023-05-10,2024-09-13,Web,South,45-54
101956,Regular,2023-01-03,2024-04-11,App,East,35-44
101957,Value,2023-01-26,2024-12-06,App,East,25-34
101958,Bargain,2023-03-22,2024-12-21,Web,West,25-34
101959,Regular,2023-03-23,2024-11-24,Store,North,25-34
101960,Regular,2023-02-14,2024-12-10,Web,West,35-44
101961,Regular,2023-02-14,2023-11-11,App,West,18-24
101962,Regular,2023-01-17,2024-10-11,App,South,18-24
101963,Value,2023-02-15,2024-12-29,App,South,25-34
101964,Regular,2023-02-21,2024-02-24,App,East,18-24
101965,Value,2023-01-30,2024-12-31,Web,West,35-44
101966,Regular,2023-03-14,2024-12-28,Web,North,35-44
101967,Bargain,2023-01-18,2023-12-10,App,North,45-54
101968,Regular,2023-03-12,2024-03-28,Web,East,35-44
101969,Regular,2023-03-08,2024-12-20,App,East,25-34
101970,Regular,2023-01-02,2024-11-24,App,West,35-44
101971,Bargain,2023-05-03,2024-12-23,App,North,25-34
101972,Regular,2023-03-03,2023-10-10,Web,North,35-44
101973,Regular,2023-01-15,2024-12-10,App,South,55+
101974,Value,2023-01-21,2024-12-29,Web,West,35-44
101975,Regular,2023-01-05,2024-09-25,App,South,45-54
101976,Regular,2023-10-29,2024-12-08,App,East,35-44
101977,Bargain,2023-02-17,2023-12-21,Web,West,35-44
101978,Regular,2023-01-02,2024-11-02,Web,South,55+
101979,Regular,2023-02-13,2024-11-07,Store,East,18-24
101980,Bargain,2023-02-04,2024-12-29,Web,South,18-24
101981,Regular,2023-05-19,2024-12-09,Web,West,18-24
101982,Bargain,2023-01-11,2024-09-05,App,North,55+
101983,Regular,2023-02-07,2024-12-01,App,South,45-54
101984,Regular,2023-01-31,2024-04-17,Web,West,55+
101985,Bargain,2023-03-05,2024-05-22,App,West,35-44
101986,Regular,2023-01-12,2024-08-20,App,South,18-24
101987,Regular,2023-02-13,2023-12-16,Web,North,55+
101988,Bargain,2023-02-22,2024-03-20,App,South,18-24
101989,Value,2023-01-03,2024-07-10,Web,East,25-34
101990,Value,2023-01-01,2023-10-31,App,East,18-24
101991,Regular,2023-01-14,2024-08-12,App,South,35-44
101992,Regular,2023-02-16,2024-12-16,Web,South,25-34
101993,Value,2023-01-03,2024-11-19,App,East,25-34
101994,Regular,2023-01-05,2024-11-08,App,West,35-44
101995,Regular,2023-02-01,2024-10-31,Web,South,25-34
101996,Regular,2023-02-16,2024-11-19,App,South,18-24
101997,Regular,2023-02-01,2024-12-10,Web,South,35-44
101998,Bargain,2023-02-14,2024-11-01,Web,West,18-24
101999,Regular,2023-05-12,2024-10-12,Web,South,25-34
102000,Bargain,2023-05-24,2024-11-15,App,West,18-24
102001,Regular,2023-01-07,2024-12-08,App,East,35-44
102002,Bargain,2023-01-14,2024-09-27,App,West,25-34
102003,Regular,2023-02-19,2024-12-05,Web,West,18-24
102004,Value,2023-01-18,2024-12-12,App,North,25-34
102005,Bargain,2023-03-26,2024-10-04,App,East,25-34
102006,Regular,2023-02-20,2024-11-08,Web,South,25-34
102007,Value,2023-01-12,2024-12-13,Store,North,18-24
102008,Value,2023-01-04,2024-08-28,App,West,55+
102009,Regular,2023-01-18,2024-12-28,Web,South,45-54
102010,Value,2023-02-02,2024-02-28,Web,South,55+
102011,Regular,2023-01-16,2024-11-29,App,North,45-54
102012,Value,2023-01-01,2024-04-06,Web,South,45-54
102013,Regular,2023-01-18,2024-12-21,App,North,55+
102014,Regular,2023-01-09,2024-02-23,App,West,18-24
102015,Regular,2023-01-05,2024-10-23,Web,South,55+
102016,Regular,2023-01-14,2024-12-15,Store,North,35-44
102017,Value,2023-01-20,2024-03-02,Web,South,35-44
102018,Regular,2023-02-01,2023-10-19,Web,East,35-44
102019,Regular,2023-01-09,2024-12-04,App,East,55+
102020,Regular,2023-01-24,2024-10-22,Web,North,25-34
102021,Value,2023-01-04,2024-12-06,Web,West,25-34
102022,Value,2023-01-02,2024-06-02,Web,West,35-44
102023,Regular,2023-01-06,2024-12-30,Web,North,35-44
102024,Regular,2023-08-25,2024-07-26,App,North,18-24
102025,Regular,2023-02-04,2024-09-15,App,East,55+
102026,Bargain,2023-01-15,2024-12-27,Store,North,18-24
102027,Regular,2023-02-23,2024-02-13,App,South,25-34
102028,Regular,2023-05-03,2024-12-23,Store,West,35-44
102029,Regular,2023-05-02,2024-11-22,App,South,25-34
102030,Value,2023-02-06,2024-01-19,App,West,35-44
102031,Regular,2023-01-02,2024-06-18,Web,North,45-54
102032,Regular,2023-01-26,2024-08-01,Web,North,35-44
102033,Regular,2023-03-10,2024-05-27,App,South,25-34
102034,Value,2023-01-04,2024-12-08,Store,West,35-44
102035,Regular,2023-01-20,2024-12-30,App,South,35-44
102036,Bargain,2023-04-26,2024-01-08,App,West,25-34
102037,Value,2023-01-20,2024-11-26,Web,North,55+
102038,Regular,2023-01-19,2024-11-27,App,South,25-34
102039,Regular,2023-01-03,2024-09-02,App,West,25-34
102040,Regular,2023-02-25,2024-12-18,App,East,25-34
102041,Regular,2023-01-26,2024-04-04,Web,North,18-24
102042,Regular,2023-01-10,2024-02-12,Web,North,35-44
102043,Bargain,2023-03-19,2024-11-21,App,West,45-54
102044,Bargain,2023-01-20,2024-05-28,App,North,55+
102045,Value,2023-01-23,2024-09-09,Web,North,45-54
102046,Regular,2023-01-01,2024-09-27,Web,West,55+
102047,Regular,2023-02-10,2024-08-03,App,North,25-34
102048,Value,2023-01-10,2024-12-04,Store,South,45-54
102049,Regular,2023-02-08,2024-01-08,App,North,18-24
102050,Bargain,2023-01-29,2024-12-27,Store,West,55+
102051,Value,2023-01-01,2024-08-28,Store,South,25-34
102052,Regular,2023-01-26,2024-12-01,App,South,25-34
102053,Bargain,2023-03-08,2024-12-24,Web,South,25-34
102054,Regular,2023-01-22,2024-10-26,App,East,35-44
102055,Regular,2023-05-23,2024-09-25,App,North,55+
102056,Bargain,2023-01-12,2024-09-23,Web,South,18-24
102057,Regular,2023-01-12,2024-03-25,Web,South,35-44
102058,Value,2023-01-15,2024-12-24,App,West,45-54
102059,Value,2023-02-14,2024-11-23,Web,North,25-34
102060,Bargain,2023-01-19,2023-12-20,Store,East,55+
102061,Regular,2023-01-11,2023-10-21,App,South,45-54
102062,Regular,2023-01-07,2024-04-15,Web,North,25-34
102063,Value,2023-01-21,2024-01-27,Web,East,45-54
102064,Regular,2023-02-21,2024-12-04,App,North,25-34
102065,Bargain,2023-05-08,2024-10-16,App,East,45-54
102066,Regular,2023-01-14,2024-11-18,Web,East,25-34
102067,Bargain,2023-02-06,2024-12-28,App,West,45-54
102068,Regular,2023-01-10,2024-11-10,Web,West,18-24
102069,Regular,2023-01-12,2024-10-31,App,South,25-34
102070,Bargain,2023-10-28,2024-09-24,App,South,45-54
102071,Regular,2023-01-12,2024-11-04,App,South,35-44
102072,Regular,2023-01-16,2024-03-30,Web,West,18-24
102073,Bargain,2023-01-10,2024-10-14,Store,South,25-34
102074,Regular,2023-03-15,2024-12-26,Web,East,25-34
102075,Regular,2023-02-19,2024-11-18,App,North,25-34
102076,Bargain,2023-02-28,2023-10-28,Web,South,18-24
102077,Value,2023-01-31,2024-11-21,App,North,35-44
102078,Regular,2023-03-15,2024-04-03,App,West,18-24
102079,Value,2023-01-08,2024-12-31,Web,East,35-44
102080,Regular,2023-01-05,2024-12-12,Web,South,25-34
102081,Regular,2023-01-23,2024-12-02,Web,South,35-44
102082,Regular,2023-05-17,2024-12-12,Web,North,55+
102083,Value,2023-02-13,2024-03-10,Web,South,18-24
102084,Regular,2023-03-08,2024-11-25,App,West,35-44
102085,Regular,2023-01-12,2024-10-08,App,East,25-34
102086,Regular,2023-03-04,2024-10-26,Web,East,18-24
102087,Regular,2023-01-08,2023-12-04,Web,East,35-44
102088,Regular,2023-01-11,2024-07-12,App,South,25-34
102089,Regular,2023-02-02,2024-04-17,App,North,25-34
102090,Regular,2023-02-03,2024-12-29,App,South,35-44
102091,Bargain,2023-04-15,2024-12-29,Web,South,25-34
102092,Regular,2023-02-02,2024-09-20,App,West,25-34
102093,Regular,2023-01-04,2024-12-07,App,North,25-34
