transaction_id,customer_id,order_date,gross_value,items,channel,category,discount_pct,region,payment_method,net_value,customer_segment
19295,101132,2024-08-28,140.11,3,Web,Electronics,5.58,North,Wallet,132.28,Value
19296,101132,2024-09-03,69.75,1,Web,Grocery,0.0,South,Card,69.75,Value
19297,101132,2024-09-11,121.8,3,Web,Fashion,13.55,North,Card,105.29,Value
19298,101132,2024-09-24,174.87,3,Web,Sports,6.62,East,Card,163.3,Value
19299,101132,2024-11-06,62.82,2,App,Sports,5.58,East,COD,59.31,Value
19300,101132,2024-12-13,105.57,6,Store,Electronics,0.0,South,UPI,105.57,Value
19301,101133,2023-04-17,146.0,2,Store,Sports,4.28,West,UPI,139.76,Regular
19302,101133,2023-05-01,74.4,5,Web,Home,15.82,South,Card,62.63,Regular
19303,101133,2023-05-03,47.94,2,Store,Beauty,0.62,East,COD,47.64,Regular
19304,101133,2023-05-15,107.48,1,Web,Electronics,16.28,North,COD,89.99,Regular
19305,101133,2023-08-05,114.5,2,Store,Fashion,1.48,North,UPI,112.8,Regular
19306,101133,2023-09-18,59.48,3,Web,Home,6.7,East,UPI,55.5,Regular
19307,101133,2023-10-29,49.3,2,App,Fashion,7.3,West,Card,45.7,Regular
19308,101134,2023-03-17,20.91,1,App,Electronics,9.01,East,UPI,19.02,Bargain
19309,101134,2023-04-12,49.15,3,App,Home,13.12,East,Wallet,42.7,Bargain
19310,101134,2023-05-31,11.72,2,Web,Grocery,2.71,West,UPI,11.4,Bargain
19311,101134,2023-06-09,68.98,7,App,Electronics,0.0,West,UPI,68.98,Bargain
19312,101134,2023-11-04,256.95,3,App,Grocery,4.74,East,Wallet,244.77,Bargain
19313,101134,2023-12-12,51.24,5,Store,Home,4.94,West,Wallet,48.7,Bargain
19314,101134,2024-03-05,112.98,3,Store,Home,11.19,East,COD,100.34,Bargain
19315,101134,2024-05-28,41.69,5,Web,Home,0.0,South,Wallet,41.69,Bargain
19316,101134,2024-06-22,24.58,2,Web,Beauty,15.68,South,Card,20.73,Bargain
19317,101135,2023-01-27,437.58,3,App,Beauty,18.21,North,Wallet,357.91,Regular
19318,101135,2023-03-06,101.06,1,App,Grocery,0.0,South,Card,101.06,Regular
19319,101135,2023-05-27,115.16,4,Web,Beauty,9.72,North,UPI,103.96,Regular
19320,101135,2023-06-10,58.01,4,Web,Grocery,5.05,East,Card,55.08,Regular
19321,101135,2023-06-16,151.97,2,App,Fashion,4.97,North,Card,144.41,Regular
19322,101135,2023-06-21,34.32,5,App,Electronics,8.68,East,UPI,31.34,Regular
19323,101135,2023-11-01,74.84,3,Web,Electronics,18.0,East,Wallet,61.37,Regular
19324,101135,2023-12-11,29.2,3,Web,Grocery,0.73,West,UPI,28.99,Regular
19325,101135,2024-01-03,50.76,3,Web,Grocery,4.51,South,Card,48.47,Regular
19326,101135,2024-01-04,104.83,3,App,Sports,8.52,North,Card,95.9,Regular
19327,101135,2024-02-03,22.21,3,Store,Beauty,7.51,West,Wallet,20.55,Regular
19328,101135,2024-02-18,21.67,4,App,Electronics,0.33,West,COD,21.59,Regular
19329,101135,2024-05-31,73.06,2,App,Home,14.13,South,Card,62.74,Regular
19330,101135,2024-06-09,59.6,2,App,Sports,15.47,South,COD,50.38,Regular
19331,101135,2024-06-18,102.92,3,Web,Grocery,22.13,West,UPI,80.14,Regular
19332,101135,2024-08-27,30.91,4,App,Grocery,0.77,East,COD,30.67,Regular
19333,101135,2024-10-16,54.98,2,Web,Sports,16.87,East,Card,45.7,Regular
19334,101136,2023-01-01,75.59,2,Web,Grocery,7.66,South,Card,69.8,Regular
19335,101136,2023-01-03,87.22,2,App,Electronics,19.17,South,Card,70.5,Regular
19336,101136,2023-03-25,99.03,3,Web,Beauty,13.26,West,Card,85.9,Regular
19337,101136,2023-06-30,37.68,5,App,Grocery,15.64,South,Card,31.79,Regular
19338,101136,2023-09-08,20.03,3,App,Electronics,3.56,North,Card,19.31,Regular
19339,101136,2023-10-03,27.33,1,Web,Electronics,8.33,South,Card,25.05,Regular
19340,101136,2023-10-13,55.13,2,App,Grocery,16.59,East,Card,45.98,Regular
19341,101136,2023-11-03,45.76,4,Web,Fashion,9.94,North,Card,41.21,Regular
19342,101136,2023-12-01,42.02,3,App,Electronics,9.22,North,UPI,38.14,Regular
19343,101136,2024-02-03,112.93,2,App,Beauty,0.0,West,Card,112.93,Regular
19344,101136,2024-06-25,72.1,4,Web,Home,7.68,North,UPI,66.57,Regular
19345,101136,2024-07-14,35.78,2,Web,Grocery,0.0,East,Wallet,35.78,Regular
19346,101136,2024-07-18,29.39,2,Web,Beauty,10.35,West,UPI,26.35,Regular
19347,101136,2024-10-29,44.09,2,Store,Fashion,8.0,South,UPI,40.56,Regular
19348,101136,2024-11-08,22.06,1,App,Sports,12.49,West,UPI,19.3,Regular
19349,101137,2023-04-05,149.55,3,Web,Grocery,11.77,South,Card,131.95,Regular
19350,101137,2023-05-28,74.95,3,Web,Electronics,3.53,North,UPI,72.31,Regular
19351,101137,2023-07-29,40.03,3,Store,Fashion,6.4,South,COD,37.47,Regular
19352,101137,2023-08-05,33.36,2,App,Grocery,13.08,East,UPI,28.99,Regular
19353,101137,2023-09-29,118.99,2,App,Home,11.11,North,Card,105.77,Regular
19354,101137,2024-03-01,33.15,6,Web,Sports,17.52,South,Wallet,27.34,Regular
19355,101138,2023-02-07,70.29,2,App,Grocery,15.64,West,Card,59.29,Value
19356,101138,2023-02-20,62.2,4,Web,Grocery,9.04,North,Card,56.58,Value
19357,101138,2023-03-03,98.68,1,App,Fashion,0.4,East,Card,98.29,Value
19358,101138,2023-03-11,69.4,1,Web,Electronics,6.43,East,Wallet,64.94,Value
19359,101138,2023-04-06,55.53,1,Store,Electronics,11.48,West,Wallet,49.15,Value
19360,101138,2023-05-13,127.31,3,App,Home,0.0,West,Card,127.31,Value
19361,101138,2023-05-18,124.26,5,Web,Sports,10.67,East,Card,111.0,Value
19362,101138,2023-05-22,56.04,3,Web,Beauty,2.9,South,UPI,54.42,Value
19363,101138,2023-05-30,26.62,2,Store,Electronics,8.53,East,UPI,24.35,Value
19364,101138,2023-06-06,51.59,5,App,Grocery,7.36,East,Card,47.79,Value
19365,101138,2023-06-06,73.65,2,Web,Grocery,1.35,South,UPI,72.65,Value
19366,101138,2023-06-17,74.87,1,Web,Electronics,7.75,North,COD,69.07,Value
19367,101138,2023-07-12,29.4,3,App,Grocery,3.48,East,UPI,28.38,Value
19368,101138,2023-08-19,47.04,1,Web,Home,0.0,North,Card,47.04,Value
19369,101138,2023-10-17,44.06,3,Web,Electronics,3.46,East,Card,42.54,Value
19370,101138,2023-11-12,295.18,2,Web,Grocery,15.2,South,UPI,250.31,Value
19371,101138,2023-12-08,62.42,2,App,Grocery,0.88,West,Card,61.86,Value
19372,101138,2023-12-14,64.47,2,App,Home,8.02,South,Card,59.3,Value
19373,101138,2023-12-22,102.46,7,Store,Beauty,0.0,South,Wallet,102.46,Value
19374,101138,2023-12-24,52.07,1,App,Electronics,2.48,South,Card,50.78,Value
19375,101138,2024-02-06,67.41,4,Web,Grocery,5.62,East,Card,63.62,Value
19376,101139,2023-01-18,33.4,3,Web,Grocery,6.28,South,Wallet,31.3,Regular
19377,101139,2023-01-28,13.86,4,Web,Sports,1.16,South,Card,13.7,Regular
19378,101139,2023-02-02,66.34,1,App,Electronics,10.05,West,Wallet,59.67,Regular
19379,101139,2023-03-18,59.63,2,App,Fashion,1.93,East,COD,58.48,Regular
19380,101139,2023-06-29,50.7,2,Web,Grocery,7.28,North,Card,47.01,Regular
19381,101139,2023-07-15,72.52,5,Web,Grocery,12.19,West,UPI,63.68,Regular
19382,101139,2023-08-15,28.47,5,App,Electronics,7.09,South,UPI,26.45,Regular
19383,101139,2023-08-21,121.5,2,Web,Grocery,5.58,North,UPI,114.72,Regular
19384,101139,2023-09-16,28.81,1,Web,Grocery,11.52,South,Card,25.5,Regular
19385,101139,2023-12-09,102.03,4,Web,Fashion,10.8,South,Card,91.02,Regular
19386,101139,2024-02-06,11.32,3,App,Electronics,6.67,South,UPI,10.57,Regular
19387,101139,2024-03-10,47.23,2,Web,Sports,2.19,South,UPI,46.2,Regular
19388,101139,2024-03-15,25.13,5,Web,Fashion,14.12,East,Card,21.58,Regular
19389,101139,2024-03-18,91.51,2,App,Grocery,14.38,North,COD,78.35,Regular
19390,101139,2024-04-16,60.28,2,App,Electronics,0.0,South,Card,60.28,Regular
19391,101139,2024-04-27,48.58,3,App,Sports,23.41,North,Wallet,37.2,Regular
19392,101139,2024-08-17,62.66,6,Web,Fashion,4.95,South,Card,59.56,Regular
19393,101139,2024-08-23,263.11,2,Web,Home,12.87,East,UPI,229.24,Regular
19394,101139,2024-10-15,15.98,2,Store,Electronics,0.0,North,UPI,15.98,Regular
19395,101139,2024-12-03,27.54,4,App,Grocery,6.36,North,UPI,25.78,Regular
19396,101140,2023-04-06,8.09,6,App,Home,3.66,North,COD,7.79,Regular
19397,101140,2023-05-03,39.65,4,Web,Fashion,12.32,South,COD,34.76,Regular
19398,101140,2023-05-15,48.29,3,Web,Home,10.46,East,COD,43.24,Regular
19399,101140,2023-05-18,58.7,3,App,Home,13.92,West,COD,50.53,Regular
19400,101140,2023-06-29,84.26,3,Store,Fashion,8.85,South,Card,76.8,Regular
19401,101140,2023-09-08,77.13,2,App,Home,8.15,West,Card,70.84,Regular
19402,101140,2023-09-25,77.63,3,App,Electronics,10.77,South,Card,69.27,Regular
19403,101140,2023-12-05,77.7,4,App,Fashion,16.63,South,Card,64.77,Regular
19404,101140,2024-01-04,32.34,2,App,Fashion,10.46,North,Card,28.96,Regular
19405,101140,2024-01-25,85.35,3,App,Fashion,0.0,South,Card,85.35,Regular
19406,101140,2024-03-15,51.33,4,Web,Grocery,12.79,West,Card,44.76,Regular
19407,101140,2024-03-27,32.7,2,App,Fashion,5.27,East,Wallet,30.97,Regular
19408,101141,2023-01-20,86.61,3,Web,Fashion,9.42,South,Card,78.45,Regular
19409,101141,2023-02-12,66.42,2,Web,Fashion,9.53,East,Card,60.08,Regular
19410,101141,2023-03-21,80.91,1,Web,Electronics,4.75,East,Card,77.06,Regular
19411,101141,2023-04-29,46.6,4,App,Fashion,8.81,South,Card,42.5,Regular
19412,101141,2023-05-15,32.32,3,App,Electronics,8.01,South,Card,29.73,Regular
19413,101141,2023-08-20,60.47,3,Web,Grocery,10.68,South,Card,54.01,Regular
19414,101141,2023-09-08,125.27,3,Web,Sports,8.16,North,Card,115.04,Regular
19415,101141,2023-09-21,33.88,2,Web,Home,0.0,East,COD,33.88,Regular
19416,101141,2024-01-03,45.24,2,App,Beauty,0.0,North,Wallet,45.24,Regular
19417,101141,2024-04-06,27.08,2,Web,Beauty,0.01,East,UPI,27.08,Regular
19418,101142,2023-03-30,12.03,3,App,Grocery,6.85,North,Card,11.21,Bargain
19419,101142,2023-05-04,24.34,2,Store,Sports,10.4,North,UPI,21.81,Bargain
19420,101142,2023-12-24,21.68,2,App,Grocery,12.34,South,COD,19.01,Bargain
19421,101142,2024-01-21,23.65,3,Store,Electronics,6.21,East,Wallet,22.18,Bargain
19422,101143,2023-01-04,36.52,4,App,Sports,7.04,East,COD,33.95,Bargain
19423,101143,2023-04-16,12.48,2,App,Fashion,11.11,East,Wallet,11.09,Bargain
19424,101143,2024-06-01,32.36,3,Store,Fashion,7.9,West,COD,29.8,Bargain
19425,101143,2024-06-30,87.35,2,Web,Sports,9.52,East,Card,79.04,Bargain
19426,101143,2024-08-05,57.72,4,Web,Fashion,8.95,North,Card,52.55,Bargain
19427,101143,2024-10-16,34.49,1,Web,Grocery,6.74,West,UPI,32.17,Bargain
19428,101143,2024-10-24,43.49,1,Web,Sports,14.32,South,Card,37.26,Bargain
19429,101144,2023-02-02,66.81,4,Web,Home,12.0,North,Wallet,58.79,Regular
19430,101144,2023-05-03,148.36,2,Web,Home,4.85,West,UPI,141.16,Regular
19431,101144,2023-06-17,43.47,4,Web,Grocery,5.1,West,Card,41.25,Regular
19432,101144,2023-07-15,196.59,4,Web,Beauty,5.04,East,Wallet,186.69,Regular
19433,101144,2023-09-04,105.99,3,App,Sports,3.89,North,Card,101.87,Regular
19434,101144,2023-09-12,232.12,6,App,Electronics,0.22,East,Card,231.6,Regular
19435,101144,2023-10-27,44.31,2,Store,Electronics,13.03,South,Card,38.54,Regular
19436,101144,2023-11-09,56.76,6,Web,Fashion,7.63,East,Card,52.43,Regular
19437,101144,2023-11-12,72.69,4,Web,Beauty,0.0,North,COD,72.69,Regular
19438,101144,2023-11-25,61.86,2,Web,Grocery,12.2,South,Card,54.31,Regular
19439,101144,2024-01-23,104.84,2,Store,Grocery,14.2,South,Card,89.95,Regular
19440,101144,2024-01-29,35.34,4,Web,Grocery,10.01,West,Card,31.8,Regular
19441,101144,2024-02-19,38.12,3,Web,Beauty,6.41,South,UPI,35.67,Regular
19442,101144,2024-03-22,33.09,5,App,Grocery,11.53,North,UPI,29.28,Regular
19443,101144,2024-03-22,81.1,1,App,Grocery,3.94,North,Card,77.91,Regular
19444,101144,2024-07-19,32.26,3,Web,Grocery,19.08,West,COD,26.1,Regular
19445,101144,2024-07-28,25.81,4,Store,Grocery,18.28,South,Card,21.09,Regular
19446,101144,2024-08-27,23.59,4,Store,Fashion,10.06,East,UPI,21.21,Regular
19447,101144,2024-09-02,67.69,1,App,Electronics,5.49,North,Wallet,63.97,Regular
19448,101144,2024-11-10,49.56,1,Web,Grocery,0.0,West,UPI,49.56,Regular
19449,101144,2024-11-14,21.56,2,Web,Home,1.54,North,Card,21.23,Regular
19450,101144,2024-12-29,300.97,4,Web,Electronics,13.94,West,COD,259.01,Regular
19451,101145,2023-02-07,29.81,2,Web,Grocery,7.41,West,Card,27.61,Regular
19452,101145,2023-02-26,43.53,3,Store,Fashion,12.11,West,Card,38.26,Regular
19453,101145,2023-05-18,155.52,1,App,Sports,5.53,West,Card,146.92,Regular
19454,101145,2023-05-31,67.41,2,App,Home,10.29,West,Card,60.47,Regular
19455,101145,2023-07-13,37.45,2,App,Fashion,13.12,East,COD,32.53,Regular
19456,101145,2023-08-23,81.21,3,App,Electronics,2.19,South,Card,79.43,Regular
19457,101145,2023-08-27,77.49,1,App,Grocery,0.0,North,Card,77.49,Regular
19458,101145,2023-12-10,73.28,1,Web,Electronics,15.05,South,Card,62.26,Regular
19459,101145,2023-12-31,30.52,2,Store,Grocery,0.16,West,Card,30.48,Regular
19460,101145,2024-01-04,71.33,4,Web,Fashion,1.32,West,COD,70.39,Regular
19461,101145,2024-02-10,43.55,5,App,Grocery,4.49,South,Wallet,41.59,Regular
19462,101145,2024-03-09,99.1,2,Web,Fashion,6.77,East,Card,92.39,Regular
19463,101145,2024-04-05,31.42,2,Store,Electronics,0.0,South,Card,31.42,Regular
19464,101145,2024-04-07,89.99,3,Web,Beauty,10.8,North,Wallet,80.27,Regular
19465,101145,2024-05-18,29.63,4,Web,Fashion,1.34,East,Wallet,29.23,Regular
19466,101145,2024-10-30,24.85,3,App,Sports,0.23,East,UPI,24.79,Regular
19467,101145,2024-11-08,65.89,2,Web,Beauty,0.0,North,UPI,65.89,Regular
19468,101145,2024-12-20,31.35,3,App,Fashion,9.95,West,Wallet,28.23,Regular
19469,101146,2023-03-24,119.32,6,App,Electronics,25.78,South,Card,88.56,Regular
19470,101146,2023-04-01,84.52,5,Store,Home,14.32,West,Card,72.42,Regular
19471,101146,2023-08-14,38.79,6,App,Grocery,9.06,North,Card,35.28,Regular
19472,101146,2023-09-05,98.72,2,App,Fashion,4.65,East,UPI,94.13,Regular
19473,101146,2024-01-29,41.87,1,App,Electronics,14.43,North,Card,35.82,Regular
19474,101146,2024-04-04,35.99,4,App,Electronics,2.71,West,UPI,35.01,Regular
19475,101146,2024-04-14,110.7,5,Web,Grocery,18.29,West,Card,90.45,Regular
19476,101146,2024-06-09,42.82,3,Web,Fashion,14.31,West,COD,36.69,Regular
19477,101147,2023-01-26,129.76,1,App,Home,8.6,East,Wallet,118.6,Bargain
19478,101147,2023-03-06,59.5,4,Web,Grocery,5.55,East,Card,56.2,Bargain
19479,101147,2023-03-12,19.54,3,Store,Grocery,15.75,South,Card,16.46,Bargain
19480,101147,2023-07-02,79.35,5,Web,Home,3.98,West,COD,76.19,Bargain
19481,101147,2023-12-05,33.51,2,Web,Fashion,15.56,East,Wallet,28.3,Bargain
19482,101147,2024-03-09,27.22,3,App,Electronics,2.33,South,Card,26.58,Bargain
19483,101148,2023-05-03,107.24,3,Web,Beauty,7.54,West,UPI,99.16,Regular
19484,101148,2023-05-09,139.91,4,App,Grocery,5.72,East,COD,131.91,Regular
19485,101148,2023-05-16,73.04,1,App,Grocery,12.49,East,Card,63.92,Regular
19486,101148,2023-08-18,32.73,1,Web,Grocery,15.78,West,COD,27.56,Regular
19487,101148,2023-10-25,63.39,4,App,Fashion,6.43,West,Card,59.31,Regular
19488,101148,2023-10-30,52.21,6,Web,Electronics,11.13,West,UPI,46.4,Regular
19489,101148,2023-11-22,45.23,2,App,Fashion,9.84,East,UPI,40.78,Regular
19490,101148,2024-02-13,152.57,4,Web,Fashion,15.25,North,Card,129.3,Regular
19491,101148,2024-10-30,36.63,4,Store,Fashion,11.71,South,Card,32.34,Regular
19492,101148,2024-11-24,121.51,3,App,Fashion,5.01,West,Card,115.42,Regular
19493,101148,2024-12-12,20.89,1,Web,Beauty,0.0,North,Card,20.89,Regular
19494,101149,2023-02-25,39.99,4,App,Fashion,1.75,West,COD,39.29,Bargain
19495,101149,2023-04-03,62.18,1,Store,Sports,3.08,North,Card,60.27,Bargain
19496,101149,2023-05-31,95.06,7,App,Beauty,5.67,West,Wallet,89.67,Bargain
19497,101149,2023-10-14,57.8,5,Web,Fashion,12.74,East,Wallet,50.43,Bargain
19498,101149,2023-11-06,76.72,1,App,Fashion,9.35,West,Card,69.55,Bargain
19499,101149,2024-03-11,26.63,4,App,Beauty,3.03,East,Card,25.82,Bargain
19500,101149,2024-05-07,91.49,2,App,Electronics,12.52,South,Card,80.04,Bargain
19501,101149,2024-07-17,68.83,2,Web,Sports,19.32,West,Card,55.53,Bargain
19502,101149,2024-09-13,76.84,3,App,Beauty,15.52,East,Card,64.91,Bargain
19503,101150,2023-01-15,70.69,3,App,Grocery,2.83,South,Card,68.69,Value
19504,101150,2023-02-15,141.67,3,App,Fashion,6.01,East,UPI,133.16,Value
19505,101150,2023-03-04,105.34,3,App,Sports,0.81,North,Card,104.48,Value
19506,101150,2023-03-17,134.25,2,Web,Fashion,3.54,West,Card,129.5,Value
19507,101150,2023-04-06,67.7,3,Store,Fashion,1.87,West,Card,66.43,Value
19508,101150,2023-04-27,109.97,3,Web,Grocery,3.94,South,Card,105.64,Value
19509,101150,2023-05-25,77.09,2,App,Sports,9.42,North,COD,69.83,Value
19510,101150,2023-06-20,70.56,2,App,Beauty,0.0,East,UPI,70.56,Value
19511,101150,2023-07-01,58.42,2,Web,Home,0.0,East,Card,58.42,Value
19512,101150,2023-08-03,60.56,3,App,Beauty,1.94,West,UPI,59.39,Value
19513,101150,2023-08-09,73.04,4,Web,Beauty,0.6,East,Card,72.61,Value
19514,101150,2023-08-13,156.38,4,App,Sports,3.88,West,Card,150.32,Value
19515,101150,2023-09-03,52.38,3,Web,Grocery,7.37,East,UPI,48.52,Value
19516,101150,2023-09-24,60.29,3,App,Home,5.08,East,COD,57.22,Value
19517,101150,2024-01-07,110.38,4,App,Fashion,12.44,East,Card,96.65,Value
19518,101150,2024-01-10,151.78,4,App,Sports,1.22,South,Card,149.92,Value
19519,101150,2024-01-15,49.14,5,Web,Fashion,6.24,North,Card,46.07,Value
19520,101150,2024-01-23,101.31,3,App,Grocery,7.59,West,COD,93.63,Value
19521,101150,2024-01-24,85.36,2,Web,Beauty,3.77,West,Wallet,82.14,Value
19522,101150,2024-02-21,80.33,2,App,Electronics,4.45,North,UPI,76.75,Value
19523,101150,2024-03-24,202.12,4,Web,Fashion,9.51,West,Card,182.89,Value
19524,101150,2024-03-26,52.26,2,App,Fashion,12.57,South,Card,45.69,Value
19525,101150,2024-04-11,37.75,1,Web,Home,0.0,West,Card,37.75,Value
19526,101150,2024-04-16,90.42,3,Web,Fashion,8.33,East,UPI,82.89,Value
19527,101150,2024-04-23,60.18,4,App,Sports,0.0,West,UPI,60.18,Value
19528,101150,2024-06-09,49.61,6,Store,Grocery,1.33,South,Card,48.95,Value
19529,101150,2024-08-21,91.24,3,Web,Home,11.39,West,Card,80.84,Value
19530,101150,2024-08-24,74.74,3,App,Fashion,0.11,West,UPI,74.65,Value
19531,101150,2024-09-28,105.61,2,Web,Home,15.61,South,Card,89.12,Value
19532,101150,2024-10-13,76.25,6,Web,Grocery,12.34,South,Wallet,66.83,Value
19533,101150,2024-10-26,216.08,6,Web,Home,6.58,South,UPI,201.87,Value
19534,101150,2024-11-01,153.91,1,App,Sports,9.23,East,Card,139.7,Value
19535,101150,2024-11-15,73.23,4,Web,Home,0.0,North,Card,73.23,Value
19536,101150,2024-12-15,114.51,5,App,Fashion,0.0,North,Card,114.51,Value
19537,101150,2024-12-16,102.64,2,Web,Electronics,11.7,South,UPI,90.63,Value
19538,101151,2023-02-13,14.81,3,Web,Electronics,7.48,South,Wallet,13.7,Bargain
19539,101151,2023-02-18,30.32,1,App,Electronics,9.05,West,Card,27.58,Bargain
19540,101151,2023-05-26,64.36,2,App,Beauty,6.7,West,Card,60.05,Bargain
19541,101151,2023-06-02,63.24,2,App,Sports,4.63,West,Card,60.32,Bargain
19542,101151,2023-08-19,88.12,4,Web,Fashion,6.76,South,UPI,82.16,Bargain
19543,101151,2024-01-03,39.14,2,Web,Beauty,4.5,West,UPI,37.38,Bargain
19544,101151,2024-03-12,17.37,3,App,Sports,10.14,North,Card,15.61,Bargain
19545,101151,2024-07-18,91.35,3,Web,Grocery,0.13,West,Wallet,91.23,Bargain
19546,101151,2024-07-25,49.7,3,App,Electronics,2.56,North,UPI,48.43,Bargain
19547,101151,2024-08-04,31.14,3,Web,Electronics,2.67,West,Card,30.31,Bargain
19548,101152,2023-01-24,29.34,2,App,Grocery,11.04,South,Card,26.1,Value
19549,101152,2023-02-27,82.39,7,Web,Electronics,6.74,South,Wallet,76.83,Value
19550,101152,2023-03-02,47.99,5,App,Beauty,7.22,East,Card,44.52,Value
19551,101152,2023-03-04,51.34,4,App,Fashion,0.0,South,Card,51.34,Value
19552,101152,2023-03-17,51.19,3,App,Fashion,0.0,East,Wallet,51.19,Value
19553,101152,2023-04-18,112.68,4,Web,Fashion,0.0,East,Wallet,112.68,Value
19554,101152,2023-04-21,27.97,1,Web,Electronics,9.04,South,Card,25.44,Value
19555,101152,2023-04-22,170.75,2,App,Electronics,6.18,East,Card,160.19,Value
19556,101152,2023-05-02,84.12,2,Web,Sports,0.0,East,UPI,84.12,Value
19557,101152,2023-06-25,303.37,1,App,Sports,0.0,West,COD,303.37,Value
19558,101152,2023-07-11,73.71,2,App,Grocery,2.17,West,UPI,72.11,Value
19559,101152,2023-07-13,94.41,4,App,Electronics,2.8,East,UPI,91.78,Value
19560,101152,2023-07-22,35.8,4,Web,Home,0.0,South,Wallet,35.8,Value
19561,101152,2023-09-09,66.11,5,App,Fashion,0.69,South,UPI,65.65,Value
19562,101152,2023-10-04,117.91,1,Web,Fashion,0.0,East,Card,117.91,Value
19563,101152,2023-10-11,308.02,1,Web,Fashion,2.43,West,Card,300.52,Value
19564,101152,2023-10-28,37.17,3,Web,Fashion,9.93,North,UPI,33.48,Value
19565,101152,2023-10-28,67.5,1,App,Electronics,6.5,East,Card,63.11,Value
19566,101152,2023-11-29,37.09,3,App,Sports,0.0,West,Wallet,37.09,Value
19567,101152,2023-11-30,144.24,2,Web,Grocery,13.62,West,Card,124.6,Value
19568,101152,2024-02-18,41.01,2,Web,Grocery,3.32,West,Card,39.64,Value
19569,101152,2024-03-05,91.33,3,App,Fashion,0.0,West,Card,91.33,Value
19570,101152,2024-03-13,37.17,3,Web,Fashion,1.32,North,Card,36.68,Value
19571,101152,2024-03-24,83.23,3,App,Fashion,7.98,North,Card,76.59,Value
19572,101152,2024-05-29,79.87,3,App,Electronics,14.46,South,Card,68.32,Value
19573,101152,2024-06-29,106.09,6,App,Home,6.35,East,Card,99.35,Value
19574,101152,2024-07-02,30.67,3,App,Fashion,8.1,West,Card,28.19,Value
19575,101152,2024-07-07,46.3,2,Store,Fashion,0.0,North,Card,46.3,Value
19576,101152,2024-07-11,39.53,3,Store,Electronics,2.6,West,UPI,38.5,Value
19577,101152,2024-07-12,119.64,4,Web,Grocery,10.55,East,UPI,107.03,Value
19578,101152,2024-10-31,46.68,1,App,Home,7.7,North,UPI,43.08,Value
19579,101152,2024-11-01,151.3,4,Web,Grocery,9.28,South,COD,137.27,Value
19580,101153,2023-01-16,152.43,2,App,Home,2.92,South,UPI,147.99,Value
19581,101153,2023-02-24,107.91,1,Web,Beauty,6.47,South,Card,100.93,Value
19582,101153,2023-02-25,41.63,1,Web,Fashion,12.73,South,Wallet,36.33,Value
19583,101153,2023-03-01,92.85,5,App,Fashion,11.05,North,UPI,82.59,Value
19584,101153,2023-03-10,50.3,3,App,Electronics,8.06,South,Card,46.24,Value
19585,101153,2023-04-11,43.38,4,Web,Grocery,15.51,West,UPI,36.65,Value
19586,101153,2023-04-19,141.12,3,Web,Grocery,3.16,West,UPI,136.67,Value
19587,101153,2023-05-25,56.98,3,App,Fashion,6.02,North,Card,53.54,Value
19588,101153,2023-09-17,114.05,4,App,Grocery,7.36,West,Card,105.65,Value
19589,101153,2023-09-21,60.62,7,App,Sports,7.52,East,Card,56.06,Value
